it,alpha,cz_lp,cz_round,d_lp,d_round,d_lp_n,d_round_n,delta,delta_n,frac,dist,viol_max,viol_sum,feas,improving,ub,ub_eff,ub_free,z_best,stall,t
0,0,133.1396011,103,-192.4301994,-222.5698006,-0.5,-0.5783130746,-30.13960114,-0.07831307463,15.97150997,15.97150997,1,26,0,0,325.5698006,0,1,0,0,0.000171661377
1,0,416.4810811,424,90.91128051,98.43019943,0.2362188492,0.2557555927,7.518918919,0.01953674356,2.351351351,2.351351351,1,1,0,0,325.5698006,0,1,0,1,0.01274681091
2,0,456,456,130.4301994,130.4301994,0.338902625,0.338902625,0,0,0,0,0,0,1,1,325.5698006,0,1,456,0,0.01686644554
3,0,407.5709402,703,82.0011396,377.4301994,0.2130672312,0.9806937803,295.4290598,0.767626549,1.690958793,16.30904121,0,0,1,0,325.5698006,407.5709402,0,456,1,0.0204334259
4,0,407.5709402,434,82.0011396,108.4301994,0.2130672312,0.2817390403,26.42905983,0.06867180907,0.3944635795,0.3944635795,0,0,1,1,325.5698006,407.5709402,0,434,0,0.02328252792
5,0,388.8709402,367,63.3011396,41.43019943,0.1644781843,0.1076499415,-21.87094017,-0.05682824275,0.3264319428,0.3264319428,0,0,1,1,325.5698006,388.8709402,0,367,0,0.02559375763
6,0,331.9209402,300,6.351139601,-25.56980057,0.01650245029,-0.06643915728,-31.92094017,-0.08294160757,0.4764319428,0.4764319428,0,0,1,1,325.5698006,331.9209402,0,300,0,0.02816390991
7,0,274.9709402,1583,-50.5988604,1257.430199,-0.1314732837,3.267237167,1308.02906,3.398710451,0.7701249178,22.22987508,1,1,0,0,325.5698006,274.9709402,0,300,1,0.03081417084
8,0,274.9709402,302,-50.5988604,-23.56980057,-0.1314732837,-0.06124246776,27.02905983,0.07023081592,0.4034188034,0.4034188034,0,0,1,0,325.5698006,274.9709402,0,300,2,0.03336811066
9,0,274.9709402,1652,-50.5988604,1326.430199,-0.1314732837,3.446522956,1377.02906,3.577996239,0.4034188034,22.5965812,1,1,0,0,325.5698006,274.9709402,0,300,3,0.03579187393
10,0,274.9709402,302,-50.5988604,-23.56980057,-0.1314732837,-0.06124246776,27.02905983,0.07023081592,0.4034188034,0.4034188034,0,0,1,0,325.5698006,274.9709402,0,300,4,0.03825426102
11,0,273.2709402,1175,-52.2988604,849.4301994,-0.1358904698,2.207112506,901.7290598,2.343002976,0.4287919377,15.57120806,1,2,0,0,325.5698006,273.2709402,0,300,5,0.04067587852
12,0,272.9709402,302,-52.5988604,-23.56980057,-0.1366699732,-0.06124246776,29.02905983,0.07542750544,0.4332695497,0.4332695497,0,0,1,0,325.5698006,272.9709402,0,300,6,0.04314279556
13,0,271.9709402,1311,-53.5988604,985.4301994,-0.139268318,2.560487393,1039.02906,2.699755711,0.4481949228,17.55180508,1,1,0,0,325.5698006,271.9709402,0,300,7,0.04557704926
14,0,271.9709402,302,-53.5988604,-23.56980057,-0.139268318,-0.06124246776,30.02905983,0.0780258502,0.4481949228,0.4481949228,0,0,1,0,325.5698006,271.9709402,0,300,8,0.04803323746
15,0,270.4709402,1515,-55.0988604,1189.430199,-0.1431658351,3.090549724,1244.52906,3.233715559,0.4705829825,20.52941702,1,1,0,0,325.5698006,270.4709402,0,300,9,0.05044531822
16,0,136.4768091,130,-189.0929915,-195.5698006,-0.4913287831,-0.5081577662,-6.476809117,-0.01682898302,8.247328814,8.247328814,1,4,0,0,325.5698006,136.4768091,0,300,10,0.05449223518
17,0,136.4768091,133,-189.0929915,-192.5698006,-0.4913287831,-0.5003627319,-3.476809117,-0.009033948744,6.958957513,6.958957513,1,2,0,0,325.5698006,136.4768091,0,300,11,0.05884647369
18,0,197,197,-128.5698006,-128.5698006,-0.3340686674,-0.3340686674,0,0,0,0,0,0,1,1,325.5698006,270.4709402,0,197,0,0.06621742249
19,0,167.4709402,141,-158.0988604,-184.5698006,-0.4107953452,-0.4795759738,-26.47094017,-0.06878062864,0.9453907204,0.9453907204,0,0,1,1,325.5698006,167.4709402,0,141,0,0.06998538971
